TransactionID;AccountID;TransactionType;Amount;Date
TX18168688;ACC767650;Withdrawal;39,52;15-07-25
TX48929909;ACC767650;Payment;2351,03;31-05-25
TX87998244;ACC767650;Withdrawal;355,05;10-11-25
TX68377150;ACC767650;Transfer;9,73;21-04-25
TX83801428;ACC767650;Deposit;395,32;05-03-25
TX53965420;ACC767650;Transfer;2139,7;07-11-25
TX79589164;ACC767650;Deposit;802,41;14-10-25
TX87909549;ACC767650;Transfer;2884,69;23-04-25
TX45404778;ACC967865;Withdrawal;1004,78;05-03-25
TX60303267;ACC967865;Investment;1923,93;21-03-25
TX92735235;ACC967865;Withdrawal;220,08;05-02-25
TX21202162;ACC967865;Transfer;624,48;02-08-25
TX33849420;ACC967865;Deposit;1631,06;26-03-25
TX44122858;ACC967865;Transfer;543,08;04-04-25
TX66419582;ACC967865;Payment;1697,39;02-07-25
TX49291505;ACC658697;Investment;729,67;25-08-25
TX39078120;ACC658697;Payment;2022,18;06-12-24
TX13371371;ACC658697;Transfer;1910,48;17-03-25
TX35738406;ACC658697;Transfer;1327,43;20-09-25
TX32667766;ACC658697;Investment;2218,14;05-01-25
TX33616049;ACC658697;Withdrawal;1149,03;10-08-25
TX39317525;ACC658697;Payment;615,31;14-04-25
TX35730616;ACC658697;Investment;2058,38;06-10-25
TX39570827;ACC658697;Payment;814,8;18-02-25
TX83127000;ACC658697;Deposit;2986,83;10-01-25
TX86018955;ACC658697;Deposit;1313,15;13-06-25
TX42848976;ACC658697;Deposit;1836,01;23-07-25
TX41593699;ACC658697;Withdrawal;50,72;19-01-25
TX47737070;ACC658697;Transfer;849,4;03-11-25
TX82841392;ACC658697;Payment;161,96;07-05-25
TX49753134;ACC658697;Payment;2620,4;14-08-25
TX51355922;ACC658697;Deposit;2032,93;10-02-25
TX84483229;ACC658697;Transfer;1952,03;16-01-25
TX72046675;ACC119883;Investment;14,05;30-08-25
TX78082732;ACC119883;Investment;335,68;22-10-25
TX92336820;ACC119883;Deposit;2796,74;02-11-25
TX96899285;ACC119883;Transfer;111,57;23-11-24
TX58219772;ACC119883;Payment;278,99;31-08-25
TX33020391;ACC119883;Investment;263,84;15-09-25
TX69131077;ACC119883;Deposit;409,44;15-03-25
TX62888573;ACC119883;Withdrawal;2816,04;13-06-25
TX57691591;ACC119883;Withdrawal;866,21;06-06-25
TX51776051;ACC119883;Investment;2982,89;11-02-25
TX16860385;ACC119883;Payment;422,19;01-03-25
TX20472021;ACC119883;Deposit;1276,36;15-12-24
TX79119791;ACC119883;Payment;1828,13;14-03-25
TX41164473;ACC119883;Payment;464,33;12-05-25
TX11713549;ACC119883;Withdrawal;2361,97;15-02-25
TX52910982;ACC119883;Payment;1790,57;13-07-25
TX46992754;ACC119883;Transfer;2769,18;25-09-25
TX74952820;ACC119883;Transfer;1956,78;23-12-24
TX24058960;ACC119883;Withdrawal;2065,65;07-09-25
TX86865916;ACC119883;Transfer;449,81;19-09-25
TX69314545;ACC119883;Withdrawal;1452,76;08-08-25
TX67334353;ACC119883;Withdrawal;1374,66;25-12-24
TX92868251;ACC119883;Payment;492,51;18-12-24
TX75895575;ACC119883;Withdrawal;1276,05;09-10-25
TX55754865;ACC119883;Investment;1282,09;20-10-25
TX89078456;ACC119883;Payment;1465,31;07-11-25
TX68648938;ACC119883;Investment;1335,12;11-11-25
TX59612671;ACC119883;Withdrawal;1178,07;19-06-25
TX80008719;ACC119883;Payment;1907,3;25-06-25
TX28904087;ACC119883;Withdrawal;59,01;03-10-25
TX14811280;ACC119883;Payment;2363,11;14-05-25
TX44740236;ACC119883;Investment;460,76;15-08-25
TX49169532;ACC119883;Payment;413,07;26-12-24
TX29401444;ACC140630;Deposit;2203,66;27-11-24
TX28178092;ACC140630;Deposit;1759,63;02-05-25
TX68680858;ACC140630;Deposit;387,09;19-08-25
TX94917988;ACC140630;Deposit;1979,17;08-11-25
TX29400297;ACC140630;Withdrawal;1009,31;24-09-25
TX88968748;ACC140630;Investment;2408,68;08-04-25
TX26642880;ACC140630;Withdrawal;291,59;25-06-25
TX31668839;ACC140630;Withdrawal;2879,08;17-11-24
TX26619881;ACC140630;Withdrawal;1946,39;11-02-25
TX92742927;ACC140630;Deposit;505,33;21-01-25
TX47819887;ACC140630;Transfer;2040,26;31-10-25
TX84101663;ACC140630;Investment;1073,08;03-05-25
TX22998058;ACC140630;Withdrawal;2317,24;14-08-25
TX65838830;ACC140630;Withdrawal;1994,14;24-09-25
TX21499896;ACC140630;Investment;2692,77;18-05-25
TX48840208;ACC140630;Withdrawal;2053,11;11-01-25
TX29969484;ACC140630;Transfer;1458,42;03-07-25
TX88139266;ACC140630;Payment;242,16;28-02-25
TX15941966;ACC140630;Deposit;2700,23;05-03-25
TX66374966;ACC140630;Investment;826,87;14-12-24
TX72932028;ACC140630;Deposit;1334,74;05-03-25
TX81823887;ACC140630;Investment;809,4;04-05-25
TX35933709;ACC140630;Withdrawal;2997,95;01-05-25
TX69423682;ACC140630;Payment;2034,45;12-12-24
TX22925921;ACC650166;Withdrawal;885,41;12-06-25
TX89090714;ACC650166;Investment;813,57;24-08-25
TX91944578;ACC650166;Investment;941,48;07-08-25
TX43899269;ACC650166;Investment;668,47;27-09-25
TX17710317;ACC650166;Investment;2414,9;08-01-25
TX30675803;ACC650166;Transfer;2621,36;02-08-25
TX93736476;ACC650166;Transfer;2393,64;31-10-25
TX87368859;ACC650166;Investment;2013,89;18-04-25
TX60662088;ACC650166;Investment;439,37;05-08-25
TX14235368;ACC196165;Transfer;1806,15;01-10-25
TX97325419;ACC196165;Deposit;2222,24;09-03-25
TX15348232;ACC196165;Transfer;2782,91;06-05-25
TX62080183;ACC196165;Payment;1046,57;11-09-25
TX86482598;ACC196165;Withdrawal;1967,87;06-02-25
TX67276575;ACC196165;Withdrawal;1493,78;06-02-25
TX28771360;ACC196165;Transfer;2584,39;22-02-25
TX95063920;ACC196165;Payment;2638,79;12-04-25
TX30403543;ACC219793;Transfer;2063,96;02-08-25
TX43020799;ACC219793;Withdrawal;1466,67;20-12-24
TX65816857;ACC219793;Payment;2633,08;29-09-25
TX55581945;ACC219793;Withdrawal;991,27;09-07-25
TX75640716;ACC219793;Withdrawal;1717,05;21-06-25
TX73449175;ACC219793;Deposit;702,99;04-09-25
TX11972739;ACC219793;Payment;2943,49;19-10-25
TX59636256;ACC219793;Payment;1536,89;25-05-25
TX39150534;ACC219793;Deposit;487,49;16-09-25
TX14850732;ACC219793;Transfer;544,1;01-03-25
TX49752717;ACC219793;Withdrawal;2546,01;24-09-25
TX86914687;ACC219793;Payment;2503,16;11-08-25
TX79070985;ACC219793;Transfer;834,69;03-01-25
TX98176204;ACC219793;Transfer;782,53;13-02-25
TX41641865;ACC219793;Deposit;1404,39;26-03-25
TX63029539;ACC219793;Deposit;668,37;02-06-25
TX77351426;ACC219793;Withdrawal;1230,7;28-01-25
TX69171507;ACC219793;Transfer;2427,89;04-05-25
TX42572005;ACC219793;Investment;2841,39;25-06-25
TX19777814;ACC219793;Investment;2661,88;17-08-25
TX60863440;ACC219793;Payment;2482,34;17-12-24
TX46623428;ACC219793;Withdrawal;1257,3;06-07-25
TX91782641;ACC219793;Investment;798,78;09-08-25
TX34299310;ACC219793;Payment;921,47;15-01-25
TX14502466;ACC219793;Withdrawal;277,96;16-09-25
TX81341460;ACC219793;Investment;1226,18;19-06-25
TX91029317;ACC241959;Payment;2305,06;13-05-25
TX80054008;ACC241959;Withdrawal;687,2;29-08-25
TX12690714;ACC241959;Payment;340,74;07-02-25
TX75990721;ACC241959;Deposit;1349,49;24-06-25
TX92790711;ACC241959;Payment;2860,21;05-05-25
TX64183272;ACC241959;Transfer;1304;13-02-25
TX20011959;ACC241959;Investment;111,66;17-03-25
TX50218851;ACC241959;Investment;1664,74;05-11-25
TX47672308;ACC241959;Deposit;44,16;17-10-25
TX44194289;ACC241959;Deposit;536,56;23-10-25
TX38368805;ACC241959;Deposit;81,29;18-10-25
TX43861700;ACC241959;Transfer;667,13;24-05-25
TX53532271;ACC241959;Transfer;1495,46;28-12-24
TX77489255;ACC241959;Withdrawal;107,61;21-09-25
TX64385834;ACC241959;Payment;979,88;02-09-25
TX90750373;ACC945664;Investment;2131,25;12-06-25
TX51169017;ACC945664;Deposit;1199,53;20-08-25
TX41712440;ACC945664;Transfer;32,68;17-12-24
TX28818828;ACC945664;Investment;2961,71;13-01-25
TX50005589;ACC945664;Withdrawal;1758,53;28-02-25
TX82973782;ACC945664;Payment;1947,34;06-08-25
TX91456655;ACC945664;Investment;1820,58;27-11-24
TX38041148;ACC945664;Investment;1286,92;23-01-25
TX83542879;ACC945664;Transfer;2373,16;08-07-25
TX61187397;ACC945664;Transfer;41,15;02-09-25
TX16488713;ACC945664;Payment;22,74;17-08-25
TX61951154;ACC945664;Investment;2888,8;24-03-25
TX79995424;ACC945664;Deposit;2740,97;18-12-24
TX85557495;ACC945664;Withdrawal;1722,34;02-12-24
TX19357376;ACC945664;Transfer;1052,8;21-08-25
TX16962068;ACC945664;Deposit;972,32;15-04-25
TX32989484;ACC945664;Payment;2245,88;16-08-25
TX59132257;ACC945664;Withdrawal;2591,32;21-08-25
TX78789231;ACC945664;Investment;208,05;06-08-25
TX32836672;ACC945664;Withdrawal;2418,88;16-09-25
TX53573187;ACC945664;Transfer;2153,07;28-09-25
TX10818122;ACC945664;Withdrawal;1282,64;18-11-24
TX70649124;ACC945664;Investment;2540,45;13-10-25
TX65285384;ACC754733;Payment;2650,63;05-12-24
TX97108235;ACC754733;Transfer;2471,86;06-12-24
TX53219360;ACC754733;Withdrawal;2262,23;01-02-25
TX30556296;ACC754733;Withdrawal;2181,38;02-02-25
TX19857665;ACC754733;Deposit;2597,85;03-11-25
TX55932077;ACC754733;Withdrawal;1872,05;16-03-25
TX64619685;ACC754733;Deposit;645,15;11-05-25
TX93376612;ACC754733;Transfer;1276,91;16-08-25
TX19234517;ACC754733;Deposit;2231,28;04-03-25
TX35504273;ACC754733;Deposit;1533,19;12-02-25
TX55320930;ACC754733;Investment;1160,65;05-09-25
TX78879122;ACC754733;Investment;1444,61;08-07-25
TX56986328;ACC754733;Investment;244,55;07-11-25
TX21811812;ACC754733;Investment;1281,22;27-07-25
TX25009299;ACC754733;Payment;1800,09;23-10-25
TX60790424;ACC754733;Investment;850,06;31-10-25
TX48728964;ACC754733;Transfer;166,53;23-07-25
TX67617364;ACC754733;Transfer;97,17;11-01-25
TX41625955;ACC754733;Investment;2283,18;25-12-24
TX40284714;ACC754733;Investment;375,1;24-05-25
TX17002002;ACC754733;Deposit;2125,1;27-05-25
TX18939010;ACC754733;Payment;593,47;16-12-24
TX46787777;ACC754733;Investment;2497,12;22-09-25
TX18262559;ACC754733;Investment;2564,58;05-08-25
TX70682175;ACC754733;Transfer;986,06;15-01-25
TX91520048;ACC754733;Transfer;2211,27;07-04-25
TX93752000;ACC754733;Investment;2015,75;02-12-24
TX50803297;ACC754733;Transfer;763,36;25-03-25
TX44043082;ACC754733;Transfer;2413,31;03-03-25
TX22659831;ACC754733;Payment;83,76;22-08-25
TX60001570;ACC754733;Deposit;1198,68;29-09-25
TX44647703;ACC754733;Payment;767,89;17-09-25
TX36653901;ACC983893;Investment;1237,18;09-11-25
TX63916787;ACC983893;Transfer;383,48;04-12-24
TX31704916;ACC983893;Withdrawal;337,63;25-05-25
TX47523998;ACC983893;Payment;2319,76;18-11-24
TX45706763;ACC983893;Withdrawal;2436,88;22-07-25
TX69464115;ACC983893;Investment;930,04;15-11-24
TX85037350;ACC983893;Investment;1310,37;16-01-25
TX56993446;ACC983893;Deposit;1417,91;21-07-25
TX18208590;ACC983893;Withdrawal;355,55;10-01-25
TX66815278;ACC983893;Deposit;345,19;13-05-25
TX55652070;ACC983893;Investment;2687,96;15-02-25
TX22113888;ACC983893;Transfer;1530,12;10-03-25
TX81250016;ACC983893;Deposit;2151,31;19-05-25
TX43691684;ACC983893;Deposit;973,85;18-07-25
TX92996041;ACC983893;Withdrawal;415,22;27-07-25
TX85484525;ACC983893;Investment;1453,41;18-09-25
TX15443247;ACC983893;Withdrawal;1432,48;18-04-25
TX43415230;ACC983893;Investment;1480,56;26-02-25
TX61556621;ACC983893;Withdrawal;1444,95;26-09-25
TX55235656;ACC983893;Payment;1658,72;19-08-25
TX76377564;ACC983893;Transfer;849,59;01-11-25
TX67386680;ACC983893;Deposit;2304,74;23-01-25
TX59170369;ACC983893;Withdrawal;470,25;21-04-25
TX26857361;ACC983893;Investment;613,2;27-08-25
TX98977405;ACC983893;Transfer;265,81;29-08-25
TX79643118;ACC983893;Transfer;1042,07;30-01-25
TX32536714;ACC678499;Deposit;2129,4;08-11-25
TX18144658;ACC678499;Investment;1733,27;22-10-25
TX38642258;ACC678499;Transfer;2978,45;13-04-25
TX95554077;ACC678499;Transfer;221,68;22-09-25
TX85548815;ACC678499;Payment;414,48;14-12-24
TX33755519;ACC678499;Payment;1952,64;01-10-25
TX83560909;ACC678499;Investment;1605,07;13-04-25
TX46861821;ACC678499;Payment;790,03;18-12-24
TX48995101;ACC678499;Withdrawal;1967,97;02-06-25
TX30050934;ACC678499;Transfer;1537,05;15-11-24
TX48341786;ACC678499;Deposit;130,43;17-12-24
TX43649285;ACC678499;Withdrawal;1754,75;15-03-25
TX51749543;ACC678499;Deposit;152,23;22-07-25
TX96133100;ACC678499;Withdrawal;900,35;24-11-24
TX83243684;ACC678499;Transfer;729,57;21-10-25
TX60093463;ACC678499;Withdrawal;252,59;07-08-25
TX93188879;ACC678499;Transfer;2198,7;27-10-25
TX60977050;ACC678499;Transfer;1538,49;06-03-25
TX64375074;ACC678499;Investment;1319,89;19-06-25
TX46429224;ACC678499;Withdrawal;188,59;22-05-25
TX33579368;ACC678499;Investment;1413,54;16-05-25
TX36562251;ACC678499;Investment;436,78;19-08-25
TX14278300;ACC678499;Investment;1448,1;30-09-25
TX76876703;ACC678499;Transfer;2983,7;27-10-25
TX10716067;ACC678499;Deposit;1825,83;27-03-25
TX39712780;ACC678499;Payment;1365,41;09-03-25
TX36048785;ACC678499;Payment;2452,22;28-03-25
TX34440765;ACC678499;Payment;2352,84;30-09-25
TX30042723;ACC678499;Deposit;2172,21;22-08-25
TX48600616;ACC678499;Investment;1256,91;12-11-25
TX87679766;ACC678499;Deposit;1358,87;11-06-25
TX61341101;ACC678499;Deposit;1053,96;17-12-24
TX56409987;ACC678499;Deposit;676,65;24-07-25
TX80230282;ACC678499;Payment;18,06;19-12-24
TX42666877;ACC678499;Withdrawal;1682,71;26-04-25
TX31940565;ACC678499;Withdrawal;289,18;26-03-25
TX12594613;ACC678499;Transfer;2745,22;27-06-25
TX29123799;ACC940036;Investment;1757,44;18-11-24
TX45771528;ACC940036;Payment;2815,39;10-08-25
TX29047830;ACC940036;Transfer;962,36;30-10-25
TX44362274;ACC940036;Payment;1071,85;30-03-25
TX19420993;ACC940036;Investment;187,43;12-04-25
TX19317394;ACC940036;Payment;936,36;07-01-25
TX33182439;ACC940036;Withdrawal;558,22;12-08-25
TX83587599;ACC940036;Withdrawal;2547,13;29-03-25
TX42981884;ACC940036;Payment;1797,7;08-05-25
TX15611953;ACC940036;Withdrawal;969,63;16-12-24
TX72584618;ACC940036;Investment;2826,99;25-10-25
TX55081131;ACC940036;Payment;2830,36;27-06-25
TX77071266;ACC940036;Withdrawal;1018,89;23-08-25
TX12794514;ACC940036;Deposit;1093,86;28-09-25
TX91476188;ACC940036;Transfer;1882,22;16-10-25
TX51829003;ACC940036;Payment;2063,69;28-06-25
TX21168918;ACC940036;Payment;1663,42;06-02-25
TX22743169;ACC940036;Withdrawal;1287,23;08-01-25
TX27825066;ACC817347;Withdrawal;2416,02;10-07-25
TX84741920;ACC817347;Payment;255,99;12-08-25
TX13827682;ACC817347;Deposit;436,59;15-09-25
TX83181139;ACC817347;Payment;2488,4;19-03-25
TX27747010;ACC817347;Withdrawal;2206,27;20-03-25
TX64570137;ACC817347;Investment;2587;04-01-25
TX80201827;ACC817347;Deposit;1847,57;16-02-25
TX15211828;ACC817347;Deposit;1509,31;10-03-25
TX72692544;ACC817347;Deposit;1782,86;04-07-25
TX60314942;ACC817347;Withdrawal;2542,98;12-07-25
TX93745115;ACC817347;Transfer;2940,26;27-06-25
TX42340844;ACC817347;Deposit;686,13;03-04-25
TX99461526;ACC817347;Withdrawal;326,37;25-01-25
TX21635320;ACC817347;Withdrawal;1830,29;06-03-25
TX45423854;ACC817347;Investment;2391,86;24-02-25
TX79039610;ACC817347;Payment;2681,14;03-08-25
TX99772897;ACC817347;Payment;1102,54;24-03-25
TX75132626;ACC817347;Payment;1389,77;11-05-25
TX10854724;ACC828840;Transfer;946,58;07-12-24
TX43796835;ACC828840;Withdrawal;913,84;20-05-25
TX54195374;ACC828840;Investment;2345,66;29-11-24
TX89770908;ACC828840;Investment;2961,31;23-08-25
TX68015293;ACC828840;Payment;837,76;01-01-25
TX50291374;ACC828840;Investment;2473,16;08-02-25
TX61989260;ACC828840;Withdrawal;2286,85;02-06-25
TX58863563;ACC828840;Payment;1020,91;08-09-25
TX44820935;ACC828840;Payment;84,67;21-08-25
TX64624526;ACC828840;Transfer;2555,2;21-05-25
TX27976763;ACC828840;Deposit;1025,94;08-03-25
TX70437375;ACC828840;Deposit;580,14;28-04-25
TX35246563;ACC828840;Payment;1965,43;18-08-25
TX19599746;ACC828840;Withdrawal;1986,27;01-07-25
TX59811243;ACC828840;Transfer;2210,16;02-06-25
TX37280998;ACC828840;Payment;1279,56;07-12-24
TX15649290;ACC828840;Transfer;353,75;08-04-25
TX72995029;ACC828840;Transfer;1825,09;09-01-25
TX43846049;ACC828840;Transfer;243,54;26-10-25
TX75938833;ACC828840;Investment;508,85;07-08-25
TX58885789;ACC828840;Withdrawal;1937,97;30-08-25
TX83465305;ACC828840;Withdrawal;1933,09;26-05-25
TX56622624;ACC828840;Payment;2265,84;12-04-25
TX73638913;ACC828840;Deposit;2322,07;02-09-25
TX44904631;ACC828840;Payment;1662,52;04-03-25
TX62051034;ACC828840;Withdrawal;1123,69;29-08-25
TX62105896;ACC828840;Payment;2507,99;11-08-25
TX75208759;ACC828840;Transfer;2454,86;15-02-25
TX26173245;ACC828840;Transfer;1378,68;20-05-25
TX90208587;ACC828840;Investment;2041,03;06-07-25
TX14719840;ACC828840;Investment;1432,32;16-02-25
TX35455089;ACC828840;Investment;294,28;09-12-24
TX69753402;ACC828840;Deposit;2373,37;31-05-25
TX53787042;ACC828840;Withdrawal;328,23;18-09-25
TX61563388;ACC828840;Investment;146,74;28-08-25
TX68738610;ACC828840;Investment;756,14;17-07-25
TX72896082;ACC828840;Transfer;2557,18;06-09-25
TX73893453;ACC828840;Transfer;1025,02;26-10-25
TX14494705;ACC828840;Investment;488,99;07-09-25
TX30019955;ACC640185;Transfer;2283,24;23-04-25
TX36901324;ACC640185;Investment;1377,56;24-08-25
TX12651778;ACC640185;Payment;161,57;19-02-25
TX59469041;ACC640185;Investment;274,89;12-05-25
TX57975673;ACC640185;Payment;1852,37;30-11-24
TX13284435;ACC640185;Deposit;121,43;30-06-25
TX81670209;ACC640185;Deposit;821,31;25-09-25
TX45256336;ACC640185;Deposit;343,01;08-09-25
TX37354449;ACC640185;Deposit;920,2;04-10-25
TX37633623;ACC640185;Deposit;2618,36;03-04-25
TX46305498;ACC640185;Deposit;1695,08;02-06-25
TX37227273;ACC640185;Payment;1107,42;26-07-25
TX18739503;ACC640185;Investment;1279,54;21-05-25
TX45010045;ACC640185;Investment;848,12;14-03-25
TX99147924;ACC640185;Investment;1683,25;02-01-25
TX30573091;ACC640185;Investment;1365,54;23-03-25
TX28147416;ACC640185;Investment;1178,36;14-03-25
TX69204118;ACC640185;Payment;2539,13;05-11-25
TX99439971;ACC640185;Withdrawal;2954,01;24-02-25
TX73379961;ACC640185;Withdrawal;1292,06;14-02-25
TX52516965;ACC640185;Payment;774,21;27-05-25
TX35121423;ACC640185;Transfer;1993,08;09-01-25
TX22771743;ACC640185;Withdrawal;1194,7;30-11-24
TX38349966;ACC640185;Investment;1299,91;20-10-25
TX62038548;ACC640185;Payment;1552,62;30-06-25
TX80724346;ACC640185;Deposit;926,63;17-11-24
TX17237134;ACC640185;Withdrawal;127,15;31-05-25
TX29412899;ACC379566;Transfer;2852,03;28-11-24
TX66055250;ACC379566;Withdrawal;688,93;14-09-25
TX30101380;ACC379566;Deposit;890,44;08-08-25
TX96611308;ACC379566;Transfer;2767,88;23-09-25
TX64134591;ACC379566;Deposit;2436,38;27-08-25
TX97777849;ACC379566;Withdrawal;1515,62;24-12-24
TX90547750;ACC379566;Investment;763,93;27-06-25
TX94386591;ACC379566;Withdrawal;2791,45;23-02-25
TX30894451;ACC379566;Transfer;2573,69;20-04-25
TX40580049;ACC379566;Deposit;2256,28;03-06-25
TX33395953;ACC379566;Transfer;325,12;30-12-24
TX43329159;ACC379566;Payment;2509,06;29-01-25
TX78801598;ACC379566;Investment;2353,64;17-06-25
TX34246550;ACC379566;Deposit;140,12;27-11-24
TX74864039;ACC379566;Transfer;617,49;07-12-24
TX27156641;ACC379566;Transfer;2238,86;02-04-25
TX67038603;ACC379566;Payment;2266,05;05-01-25
TX35624964;ACC379566;Investment;2202,2;20-07-25
TX54415272;ACC379566;Investment;2939,84;28-11-24
TX65118433;ACC437905;Withdrawal;1139,77;14-07-25
TX58592830;ACC437905;Payment;217,72;09-01-25
TX42508927;ACC437905;Transfer;1806,23;20-11-24
TX65819570;ACC437905;Deposit;1542,09;22-07-25
TX77699084;ACC437905;Payment;870,37;09-03-25
TX72138229;ACC437905;Investment;2443,83;18-06-25
TX53487128;ACC437905;Transfer;1137,7;18-07-25
TX87130162;ACC437905;Transfer;1570,47;29-11-24
TX32545877;ACC437905;Withdrawal;976,32;21-01-25
TX24021432;ACC437905;Withdrawal;569,16;13-11-25
TX42136780;ACC437905;Transfer;2791,94;15-11-24
TX83991307;ACC437905;Deposit;2434,64;07-09-25
TX35834860;ACC437905;Payment;1481,76;03-01-25
TX62378367;ACC437905;Withdrawal;2830,18;14-08-25
TX78188577;ACC437905;Transfer;2409,28;26-07-25
TX25971749;ACC437905;Investment;981,04;15-01-25
TX56895602;ACC437905;Withdrawal;1689,72;19-01-25
TX23327184;ACC437905;Transfer;2958,04;02-07-25
TX74836088;ACC437905;Withdrawal;1654,09;16-01-25
TX78963924;ACC437905;Deposit;2667,95;07-04-25
TX38854619;ACC437905;Investment;1287,2;01-06-25
TX42454847;ACC437905;Deposit;2685,72;02-06-25
TX72387776;ACC437905;Withdrawal;2885,48;30-06-25
TX98552154;ACC437905;Withdrawal;1757,05;04-12-24
TX44737378;ACC437905;Transfer;2130,87;20-04-25
TX95603281;ACC632000;Investment;1607,69;11-05-25
TX68882745;ACC632000;Deposit;1564,84;11-01-25
TX95940360;ACC632000;Payment;760,58;10-08-25
TX63204874;ACC632000;Investment;2388,76;16-05-25
TX55724141;ACC632000;Investment;972,09;03-02-25
TX98928333;ACC632000;Deposit;1082,85;20-11-24
TX46501111;ACC632000;Deposit;1217,71;10-03-25
TX69339037;ACC632000;Deposit;1789,86;25-10-25
TX35947518;ACC632000;Payment;2203,09;12-08-25
TX57450452;ACC632000;Deposit;1526,95;31-03-25
TX31016082;ACC632000;Investment;1230,54;28-12-24
TX29173855;ACC632000;Payment;2354,59;24-03-25
TX77206910;ACC632000;Transfer;1904,82;12-02-25
TX28912518;ACC632000;Payment;1490,75;26-05-25
TX81261872;ACC632000;Withdrawal;934,64;13-07-25
TX49339625;ACC632000;Investment;2798,27;27-02-25
TX59375802;ACC632000;Investment;958,17;14-07-25
TX93247998;ACC632000;Payment;1208,37;28-04-25
TX68646960;ACC632000;Withdrawal;329,14;13-02-25
TX48895436;ACC632000;Withdrawal;1003,87;15-02-25
TX58561741;ACC632000;Payment;2880,24;14-08-25
TX39044778;ACC331856;Deposit;1607,04;22-12-24
TX89794154;ACC331856;Withdrawal;816,53;10-01-25
TX48309358;ACC331856;Transfer;801,36;22-10-25
